"Staten Island Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","ROSEBANK                 ","09  COOPS - WALKUP APARTMENTS               ","2","2986","12"," ","C6","396 MARYLAND AVENUE, 2C                  ","            ","10305","0","0","0","0","0","1974","2","C6","112000","04-12-16"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","2862","1044"," ","R2","50 BELAIR ROAD                           ","5F          ","10305","1","0","1","0","0","1985","2","R2","165000","11-12-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1003"," ","R2","85A NARROWS ROAD NORTH                   ","3A          ","10305","1","0","1","0","0","1988","2","R2","240000","04-27-16"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1003"," ","R2","85A NARROWS ROAD NORTH                   ","3A          ","10305","1","0","1","0","0","1988","2","R2","240000","08-05-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1011"," ","R2","81B NARROWS ROAD NORTH                   ","1B          ","10305","1","0","1","0","0","1988","2","R2","253000","10-15-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1015"," ","R2","89B NARROWS ROAD NORTH                   ","5B          ","10305","1","0","1","0","0","1988","2","R2","255000","11-17-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1024"," ","R2","83D NARROWS ROAD NORTH                   ","2D          ","10305","1","0","1","0","0","1988","2","R2","240000","12-15-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1029"," ","R2","89C NARROWS ROAD NORTH                   ","5C          ","10305","1","0","1","0","0","1988","2","R2","0","10-12-15"
"5","ROSEBANK                 ","12  CONDOS - WALKUP APARTMENTS              ","2","3019","1030"," ","R2","89D NARROWS ROAD NORTH                   ","5D          ","10305","1","0","1","0","0","1988","2","R2","240000","04-27-16"
"5","ROSEBANK                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2","2829","1019"," ","R4","31 HYLAN BOULEVARD                       ","5D          ","10305","1","0","1","0","0","1987","2","R4","510000","02-12-16"
"5","ROSEBANK                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2","2829","1023"," ","R4","31 HYLAN BOULEVARD                       ","6D          ","10305","1","0","1","0","0","1987","2","R4","550000","09-10-15"
"5","ROSEBANK                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2","2829","1027"," ","R4","31 HYLAN BOULEVARD                       ","7D          ","10305","1","0","1","0","0","1987","2","R4","10","11-12-15"
"5","ROSEBANK                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2","2829","1036"," ","R4","31 HYLAN BOULEVARD                       ","10A         ","10305","1","0","1","0","0","1987","2","R4","553000","09-08-15"
"5","ROSEBANK                 ","21  OFFICE BUILDINGS                        ","4","2976","11"," ","O2","560 TOMPKINS AVENUE                      ","            ","10305","0","1","1","4350","790","1945","4","O2","400000","01-08-16"
"5","ROSEBANK                 ","22  STORE BUILDINGS                         ","4","2823","10"," ","K4","977 BAY STREET                           ","            ","10305","1","1","2","2150","2250","1920","4","K4","945000","02-02-16"
"5","ROSEBANK                 ","22  STORE BUILDINGS                         ","4","2843","1"," ","K6","375 TOMPKINS AVENUE                      ","            ","10305","0","4","4","120350","40140","1965","4","K6","7400000","08-21-15"
"5","ROSEBANK                 ","22  STORE BUILDINGS                         ","4","2853","32"," ","K1","182 VERMONT AVENUE                       ","            ","10305","0","1","1","2695","2200","1931","4","K1","260000","12-11-15"
"5","ROSEBANK                 ","22  STORE BUILDINGS                         ","4","2972","75"," ","K1","490 TOMPKINS AVENUE                      ","            ","10305","0","1","1","2500","1960","1910","4","K1","212700","10-20-15"
"5","ROSEBANK                 ","26  OTHER HOTELS                            ","4","2829","70"," ","H4","1 HYLAN BOULEVARD                        ","            ","10305","1","0","1","5000","4320","1920","4","H4","1133275","02-24-16"
"5","ROSEBANK                 ","31  COMMERCIAL VACANT LAND                  ","4","2842","23"," ","V1","LANGERE PLACE                            ","            ","10305","0","0","0","14500","0","0","4","V1","290000","10-21-15"
"5","ROSEBANK                 ","31  COMMERCIAL VACANT LAND                  ","4","2842","26"," ","V1","N/A WILLOW AVENUE                        ","            ","10305","0","0","0","686","0","0","4","V1","0","10-21-15"
"5","ROSEBANK                 ","31  COMMERCIAL VACANT LAND                  ","4","2864","52"," ","V1","N/A BAY STREET                           ","            ","10305","0","0","0","5000","0","0","4","V1","0","02-26-16"
"5","ROSEBANK                 ","31  COMMERCIAL VACANT LAND                  ","4","2864","53"," ","V1","N/A BAY STREET                           ","            ","10305","0","0","0","285","0","0","4","V1","0","02-26-16"
"5","ROSEBANK                 ","31  COMMERCIAL VACANT LAND                  ","4","2976","14"," ","V1","TOMPKINS AVENUE                          ","            ","10305","0","0","0","2240","0","0","4","V1","150000","01-08-16"
"5","ROSEBANK                 ","44  CONDO PARKING                           ","4","2855","1006"," ","RP","186 HYLAN BOULEVARD                      ","P2          ","10305","0","0","1","0","0","2009","4","RP","0","02-25-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6085","215"," ","A1","473 POWELL STREET                        ","            ","10312","1","0","1","10497","5220","1997","1","A1","1241000","02-19-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6086","50"," ","A1","108 DAHLIA STREET                        ","            ","10312","1","0","1","11100","3400","1986","1","A1","0","11-03-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6087","80"," ","A3","158 DAHLIA STREET                        ","            ","10312","1","0","1","10542","4124","1990","1","A3","540000","03-28-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6087","80"," ","A3","158 DAHLIA STREET                        ","            ","10312","1","0","1","10542","4124","1990","1","A3","0","12-02-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6087","137"," ","A5","26 RUMBA PLACE                           ","            ","10312","1","0","1","2086","2048","1996","1","A5","480000","11-12-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6087","156"," ","A5","306 HUGUENOT AVENUE                      ","            ","10312","1","0","1","2352","1548","1996","1","A5","0","11-06-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6087","166"," ","A5","334 HUGUENOT AVENUE                      ","            ","10312","1","0","1","2352","2048","1996","1","A5","418000","11-16-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6110","206"," ","A3","74 COVINGTON CIRCLE                      ","            ","10312","1","0","1","4962","3278","1999","1","A3","765000","04-28-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6110","220"," ","A1","60 COVINGTON CIRCLE                      ","            ","10312","1","0","1","4300","3278","1999","1","A1","745000","02-26-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6110","243"," ","A1","20 COVINGTON CIRCLE                      ","            ","10312","1","0","1","8484","3095","2008","1","A1","1175000","03-15-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6146","27"," ","A5","799 ROSSVILLE AVENUE                     ","            ","10309","1","0","1","2888","1649","2001","1","A5","0","03-22-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6147","59"," ","A5","106 MALLOW STREET                        ","            ","10309","1","0","1","2703","2000","1997","1","A5","490000","08-06-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6159","25"," ","A5","56 GRAFE STREET                          ","            ","10309","1","0","1","3264","1620","1994","1","A5","222500","10-08-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6160","23"," ","A5","44 POND STREET                           ","            ","10309","1","0","1","3340","2581","1994","1","A5","210000","01-07-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","6165","20"," ","A2","32 MORRIS STREET                         ","            ","10309","1","0","1","3800","1408","1901","1","A2","355000","08-13-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7037","36"," ","A5","100 REDWOOD LOOP                         ","            ","10309","1","0","1","1660","2220","1986","1","A5","375000","08-20-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7037","50"," ","A5","72 REDWOOD LOOP                          ","            ","10309","1","0","1","1730","1480","1987","1","A5","299598","10-30-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7037","59"," ","A5","48 REDWOOD LOOP                          ","            ","10309","1","0","1","1566","1056","1987","1","A5","268000","09-18-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7037","125"," ","A5","22 GERVIL STREET                         ","            ","10309","1","0","1","2025","1292","1986","1","A5","349750","02-24-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7037","125"," ","A5","22 GERVIL STREET                         ","            ","10309","1","0","1","2025","1292","1986","1","A5","280000","10-09-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7038","74"," ","A5","59 LOCUST COURT                          ","            ","10309","1","0","1","1640","1292","1986","1","A5","358000","07-06-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7038","116"," ","A5","17 ACORN COURT                           ","            ","10309","1","0","1","1570","1292","1986","1","A5","0","03-28-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7038","122"," ","A5","23 ACORN COURT                           ","            ","10309","1","0","1","1560","1292","1986","1","A5","362500","07-29-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7040","128"," ","A5","22 MILLENNIUM LOOP                       ","            ","10309","1","0","1","3022","1560","1999","1","A5","495000","11-03-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7040","140"," ","A5","50 MILLENNIUM LOOP                       ","            ","10309","1","0","1","2834","2529","1999","1","A5","100","07-16-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7040","250"," ","A5","691 CORRELL AVENUE                       ","            ","10309","1","0","1","3367","1800","1995","1","A5","0","02-01-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7040","259"," ","A5","405 WINANT AVENUE                        ","            ","10309","1","0","1","3309","1600","1995","1","A5","516000","10-01-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7040","284"," ","A1","86 WIRT AVENUE                           ","            ","10309","1","0","1","3915","2832","1987","1","A1","490000","09-09-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7046","9"," ","A5","399 WINANT AVENUE                        ","            ","10309","1","0","1","2819","1850","1995","1","A5","470000","10-20-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7054","404"," ","A5","29 KUNATH AVENUE                         ","            ","10309","1","0","1","4130","2108","1983","1","A5","475000","10-02-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7055","123"," ","A5","18 WOOD COURT                            ","            ","10309","1","0","1","1476","1088","1986","1","A5","293000","02-22-16"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7055","123"," ","A5","18 WOOD COURT                            ","            ","10309","1","0","1","1476","1088","1986","1","A5","0","07-20-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7066","2"," ","A5","7 BARRY STREET                           ","            ","10309","1","0","1","2496","1853","2005","1","A5","0","09-25-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7066","3"," ","A5","9 BARRY STREET                           ","            ","10309","1","0","1","2496","1853","2005","1","A5","445000","09-03-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7075","5"," ","A5","717 CORRELL AVENUE                       ","            ","10309","1","0","1","1243","1900","1992","1","A5","0","09-12-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7075","29"," ","A5","426 WINANT AVENUE                        ","            ","10309","1","0","1","1393","1870","1987","1","A5","350000","08-06-15"
"5","ROSSVILLE                ","01  ONE FAMILY DWELLINGS                    ","1","7075","65"," ","A5","480 WINANT AVENUE                        ","            ","10309","1","0","1","1207","1816","1987","1","A5","362500","10-28-15"
