"Bronx Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4479","20"," ","B3","2430 WOODHULL AVENUE                     ","            ","10469","2","0","2","2500","1617","1955","1","B3","0","08-20-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4481","5"," ","B2","1525 MACE AVENUE                         ","            ","10469","2","0","2","3125","2344","1920","1","B2","601800","01-19-16"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4481","20"," ","B2","2518 EASTCHESTER ROAD                    ","            ","10469","2","0","2","2500","2040","1950","1","B2","450000","07-31-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4483","44"," ","B3","2437 WESTERVELT AVENUE                   ","            ","10469","2","0","2","2500","1952","1945","1","B3","0","03-15-16"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4483","47"," ","B9","2427 WESTERVELT AVENUE                   ","            ","10469","2","0","2","3500","1764","1950","1","B9","430000","07-17-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4487","3"," ","B1","1617 MACE AVENUE                         ","            ","10469","2","0","2","6242","2278","1950","1","B1","0","11-23-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4487","16"," ","B3","2534 WESTERVELT AVENUE                   ","            ","10469","2","0","2","3942","1852","1940","1","B3","440000","09-02-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4487","66"," ","B9","2569 KINGSLAND AVENUE                    ","            ","10469","2","0","2","2825","1752","1945","1","B9","480000","01-06-16"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4489","40"," ","B1","2453 LODOVICK AVENUE                     ","            ","10469","2","0","2","5000","2450","1999","1","B1","0","05-13-16"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4489","159"," ","B1","2423 LODOVICK AVENUE                     ","            ","10469","2","0","2","2500","3084","2010","1","B1","125000","07-27-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4489","160"," ","B1","2421 LODOVICK AVENUE                     ","            ","10469","2","0","2","2500","3084","2010","1","B1","125000","07-27-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4492","51"," ","B2","2535 LODOVICK AVENUE                     ","            ","10469","2","0","2","4000","2300","1998","1","B2","520000","07-02-15"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4495","37"," ","B3","2481 DELANOY AVENUE                      ","            ","10469","2","0","2","3308","1900","1987","1","B3","595000","05-25-16"
"2","PELHAM GARDENS           ","02  TWO FAMILY DWELLINGS                    ","1","4496","54"," ","B2","2444 DELANOY                             ","            ","10469","2","0","2","4283","3090","1987","1","B2","700000","12-11-15"
"2","PELHAM GARDENS           ","03  THREE FAMILY DWELLINGS                  ","1","4400","36"," ","C0","2327 TIEMANN AVENUE                      ","            ","10469","3","0","3","3759","3432","1998","1","C0","525000","01-21-16"
"2","PELHAM GARDENS           ","03  THREE FAMILY DWELLINGS                  ","1","4478","55"," ","C0","2429 WOODHULL AVENUE                     ","            ","10469","3","0","3","7250","3157","1950","1","C0","0","08-06-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4364","45"," ","A1","2327 LACONIA AVENUE                      ","            ","10469","1","0","1","3700","1628","1935","1","A1","547500","07-27-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4368","30"," ","A1","2311 YATES AVENUE                        ","            ","10469","1","0","1","3500","1500","1930","1","A1","0","10-09-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4369","43"," ","A1","2316 ESPLANADE                           ","            ","10469","1","0","1","2250","1268","1915","1","A1","0","12-16-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4382","23"," ","A1","1340 WARING AVENUE                       ","            ","10469","1","0","1","2391","1280","1950","1","A1","472500","07-17-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4384","11"," ","A1","2214 SEYMOUR AVENUE                      ","            ","10469","1","0","1","2661","1980","1930","1","A1","0","09-11-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4384","13"," ","A1","2218 SEYMOUR AVENUE                      ","            ","10469","1","0","1","2650","1980","1930","1","A1","532000","08-06-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4385","37"," ","A2","2215 FENTON AVENUE                       ","            ","10469","1","0","1","5021","1313","1940","1","A2","540000","03-11-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4388","32"," ","A2","1438 WARING AVENUE                       ","            ","10469","1","0","1","2429","1824","1925","1","A2","330000","03-23-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4392","22"," ","A1","2316 FENTON AVE                          ","            ","10469","1","0","1","9806","1476","1920","1","A1","775000","11-24-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4392","22"," ","A1","2316 FENTON AVE                          ","            ","10469","1","0","1","9806","1476","1920","1","A1","0","11-24-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4436","19"," ","A1","2436 WALLACE AVENUE                      ","            ","10467","1","0","1","2500","3300","1920","1","A1","0","04-14-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4436","19"," ","A1","2436 WALLACE AVENUE                      ","            ","10467","1","0","1","2500","3300","1920","1","A1","0","04-14-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4449","38"," ","A1","2435 LACONIA AVENUE                      ","            ","10469","1","0","1","6242","1676","1920","1","A1","595000","12-21-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4450","11"," ","A5","2532 WILLIAMSBRIDGE ROAD                 ","            ","10469","1","0","1","1600","1908","1960","1","A5","383005","03-10-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4452","29"," ","A2","2558 LURTING AVENUE                      ","            ","10469","1","0","1","5000","1944","1935","1","A2","455000","07-24-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4453","46"," ","A1","2437 YATES AVE                           ","            ","10469","1","0","1","3742","1984","1930","1","A1","540000","11-25-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4454","18"," ","A2","2434 YATES AVENUE                        ","            ","10469","1","0","1","3742","2266","1965","1","A2","0","05-03-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4455","67"," ","A2","2410 ESPLANADE AVENUE                    ","            ","10469","1","0","1","4275","2520","1970","1","A2","460000","03-31-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4455","67"," ","A2","2410 ESPLANADE AVENUE                    ","            ","10469","1","0","1","4275","2520","1970","1","A2","0","09-10-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4456","11"," ","A5","2512 LACONIA AVENUE                      ","            ","10469","1","0","1","2500","2070","1950","1","A5","405000","08-06-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4457","49"," ","A5","1132 ALLERTON AVENUE                     ","            ","10469","1","0","1","2500","1770","1960","1","A5","0","05-26-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4457","72"," ","A1","2527 HERING AVENUE                       ","            ","10469","1","0","1","6242","1520","1901","1","A1","450000","07-16-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4462","17"," ","A1","2532 TENBROECK AVENUE                    ","            ","10469","1","0","1","3117","1470","1940","1","A1","475000","07-07-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4462","61"," ","A2","2557 PEARSALL AVENUE                     ","            ","10469","1","0","1","2500","1478","1920","1","A2","165000","07-28-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4467","32"," ","A1","2454 YOUNG AVENUE                        ","            ","10469","1","0","1","3500","1920","1940","1","A1","605000","08-14-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4468","34"," ","A2","2564 BOUCK                               ","            ","10469","1","0","1","2500","480","1915","1","A2","133000","09-11-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4469","64"," ","A2","2565 YOUNG AVENUE                        ","            ","10469","1","0","1","3100","1890","1955","1","A2","430000","09-08-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4473","14"," ","A1","2420 MORGAN AVE                          ","            ","10469","1","0","1","2500","1548","1915","1","A1","610000","05-23-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4473","55"," ","A1","2417 FENTON AVENUE                       ","            ","10469","1","0","1","2500","1620","1920","1","A1","0","09-18-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4474","34"," ","A5","2562 FISH                                ","            ","10469","1","0","1","2500","2055","1951","1","A5","330000","02-25-16"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4475","71"," ","A5","2533 MORGAN AVENUE                       ","            ","10469","1","0","1","2300","1224","1940","1","A5","315000","12-22-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4476","1"," ","A1","2501 FENTON AVENUE                       ","            ","10469","1","0","1","3300","1745","1940","1","A1","0","09-25-15"
"2","PELHAM PARKWAY NORTH     ","01  ONE FAMILY DWELLINGS                    ","1","4480","30"," ","A5","2552 FENTON AVENUE                       ","            ","10469","1","0","1","2400","1925","1940","1","A5","0","03-24-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4345","33"," ","B9","766 ASTOR AVE                            ","            ","10467","2","0","2","2500","2175","1960","1","B9","440000","03-22-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4348","48"," ","B3","2321 WALLACE AVENUE                      ","            ","10467","2","0","2","1950","2023","1960","1","B3","300000","11-11-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4353","25"," ","B1","804 WARING AVENUE                        ","            ","10467","2","0","2","2908","1874","1950","1","B1","0","04-28-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4353","41"," ","B9","2321 MATTHEWS AVENUE                     ","            ","10467","2","0","2","2500","1833","1955","1","B9","366054","12-31-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4354","16"," ","B1","2322 MATTHEWS AVENUE                     ","            ","10467","2","0","2","2500","2425","1950","1","B1","540800","03-23-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4364","18"," ","B1","1062 STELL PLACE                         ","            ","10469","2","0","2","2805","2592","1920","1","B1","0","01-14-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4364","32"," ","B1","1054 WARING AVE                          ","            ","10469","2","0","2","2775","2132","1960","1","B1","0","03-07-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4364","38"," ","B1","1070 WARING AVENUE                       ","            ","10469","2","0","2","2500","2000","1925","1","B1","475000","12-22-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4364","49"," ","B1","1065 STELL PLACE                         ","            ","10469","2","0","2","3000","2668","1920","1","B1","645000","02-10-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4367","16"," ","B9","2234 HERING AVE                          ","            ","10469","2","0","2","3767","2856","1940","1","B9","650000","10-09-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4371","9"," ","B1","2210 TENBROECK AVENUE                    ","            ","10469","2","0","2","2846","2884","1950","1","B1","0","12-16-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4374","3"," ","B3","2309 PEARSALL AVENUE                     ","            ","10469","2","0","2","2500","2125","1955","1","B3","525000","10-26-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4375","28"," ","B3","2321 THROOP                              ","            ","10469","2","0","2","3300","2184","1955","1","B3","464250","05-02-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4377","19"," ","B2","1284 ASTOR AVENUE                        ","            ","10469","2","0","2","2640","3363","2007","1","B2","0","11-13-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4379","8"," ","B3","1325 PELHAM PARKWAY NORTH                ","            ","10469","2","0","2","3500","2450","1950","1","B3","0","05-10-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4379","8"," ","B3","1325 PELHAM PARKWAY N                    ","            ","10469","2","0","2","3500","2450","1950","1","B3","413000","07-15-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4382","3"," ","B1","1339 ASTOR AVENUE                        ","            ","10469","2","0","2","3200","2201","1955","1","B1","490000","03-03-16"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4385","8"," ","B3","1425 PELHAM PARKWAY NORTH                ","            ","10469","2","0","2","2482","2258","1960","1","B3","565000","08-24-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4386","15"," ","B2","2322 FISH AVENUE                         ","            ","10469","2","0","2","2500","1158","1930","1","B2","410000","07-16-15"
"2","PELHAM PARKWAY NORTH     ","02  TWO FAMILY DWELLINGS                    ","1","4388","42"," ","B1","2319 FENTON AVENUE                       ","            ","10469","2","0","2","2800","1690","1955","1","B1","530000","05-27-16"
